t,x,speed
13,50,0.0
13,51,0.0
13,52,0.0
13,53,0.0
13,54,96.09848022460938
13,55,96.03424072265625
13,56,95.91881561279297
13,57,95.7908706665039
13,58,95.6463394165039
13,59,95.4503173828125
13,60,95.26488494873047
13,61,95.05593872070312
13,62,94.7733383178711
13,63,94.51060485839844
13,64,94.34001159667969
13,65,0.0
13,66,0.0
13,67,0.0
13,68,0.0
13,69,0.0
13,70,0.0
13,71,0.0
13,72,0.0
13,73,0.0
13,74,0.0
13,75,0.0
13,76,0.0
13,77,0.0
13,78,0.0
13,79,0.0
13,80,40.61394119262695
13,81,41.6232795715332
13,82,42.92133712768555
13,83,0.0
13,84,0.0
13,85,0.0
13,86,0.0
13,87,0.0
13,88,0.0
13,89,0.0
13,90,0.0
13,91,81.18700408935547
13,92,81.14102172851562
13,93,81.12334442138672
13,94,81.17086029052734
13,95,81.28401184082031
13,96,81.46160888671875
13,97,81.7033462524414
13,98,82.00714111328125
13,99,82.37166595458984
13,100,0.0
13,101,66.88994598388672
13,102,66.35767364501953
13,103,65.7939682006836
13,104,65.27095794677734
13,105,72.24951171875
13,106,76.94515991210938
13,107,87.42832946777344
13,108,103.99969482421875
13,109,104.49675750732422
13,110,105.11958312988281
13,111,105.74273681640625
13,112,106.2413558959961
13,113,106.86573028564453
13,114,107.48976135253906
13,115,107.98971557617188
13,116,108.36449432373047
13,117,108.37481689453125
13,118,108.46395111083984
13,119,108.54926300048828
14,0,0.0
14,1,0.0
14,2,0.0
14,3,0.0
14,4,0.0
14,5,0.0
14,6,0.0
14,7,0.0
14,8,0.0
14,9,0.0
14,10,0.0
14,11,0.0
14,12,0.0
14,13,0.0
14,14,0.0
14,15,0.0
14,16,0.0
14,17,0.0
14,18,0.0
14,19,0.0
14,20,0.0
14,21,0.0
14,22,0.0
14,23,0.0
14,24,0.0
14,25,0.0
14,26,0.0
14,27,0.0
14,28,0.0
14,29,0.0
14,30,0.0
14,31,0.0
14,32,0.0
14,33,0.0
14,34,0.0
14,35,0.0
14,36,0.0
14,37,0.0
14,38,0.0
14,39,0.0
14,40,0.0
14,41,0.0
14,42,0.0
14,43,0.0
14,44,0.0
14,45,0.0
14,46,0.0
14,47,0.0
14,48,0.0
14,49,0.0
14,50,0.0
14,51,0.0
14,52,0.0
14,53,0.0
14,54,0.0
14,55,0.0
14,56,0.0
14,57,0.0
14,58,0.0
14,59,0.0
14,60,0.0
14,61,0.0
14,62,0.0
14,63,0.0
14,64,94.15855407714844
14,65,93.83406829833984
14,66,93.48461151123047
14,67,93.10652923583984
14,68,92.62113189697266
14,69,92.19169616699219
14,70,91.74202728271484
14,71,91.18335723876953
14,72,90.61222076416016
14,73,90.23011016845703
14,74,0.0
14,75,0.0
14,76,0.0
14,77,0.0
14,78,0.0
14,79,0.0
14,80,0.0
14,81,0.0
14,82,0.0
14,83,0.0
14,84,0.0
14,85,0.0
14,86,0.0
14,87,0.0
14,88,0.0
14,89,99.6095962524414
14,90,99.60212707519531
14,91,0.0
14,92,0.0
14,93,0.0
14,94,0.0
14,95,0.0
14,96,0.0
14,97,0.0
14,98,0.0
14,99,0.0
14,100,82.7935791015625
14,101,83.26998138427734
14,102,83.7956771850586
14,103,84.36567687988281
14,104,84.97260284423828
14,105,85.60957336425781
14,106,86.26787567138672
14,107,77.41596221923828
14,108,67.51738739013672
14,109,61.73824691772461
14,110,60.8890266418457
14,111,59.89364242553711
14,112,58.86725616455078
14,113,58.16996765136719
14,114,0.0
14,115,0.0
14,116,108.73929595947266
14,117,109.23869323730469
14,118,109.73868560791016
14,119,110.36309051513672
15,0,0.0
15,1,0.0
15,2,0.0
15,3,0.0
15,4,0.0
15,5,0.0
15,6,0.0
15,7,0.0
15,8,0.0
15,9,0.0
15,10,0.0
15,11,0.0
15,12,0.0
15,13,0.0
15,14,0.0
15,15,0.0
15,16,0.0
15,17,0.0
15,18,0.0
15,19,0.0
15,20,0.0
15,21,0.0
15,22,0.0
15,23,0.0
15,24,0.0
15,25,0.0
15,26,0.0
15,27,0.0
15,28,0.0
15,29,0.0
15,30,0.0
15,31,0.0
15,32,0.0
15,33,0.0
15,34,0.0
15,35,0.0
15,36,0.0
15,37,0.0
15,38,0.0
15,39,0.0
15,40,0.0
15,41,0.0
15,42,0.0
15,43,0.0
15,44,0.0
15,45,0.0
15,46,0.0
15,47,0.0
15,48,0.0
15,49,0.0
15,50,0.0
15,51,0.0
15,52,0.0
15,53,0.0
15,54,0.0
15,55,0.0
15,56,0.0
15,57,0.0
15,58,0.0
15,59,0.0
15,60,0.0
15,61,0.0
15,62,0.0
15,63,0.0
15,64,0.0
15,65,0.0
15,66,0.0
15,67,0.0
15,68,0.0
15,69,0.0
15,70,0.0
15,71,0.0
15,72,0.0
15,73,90.03983306884766
15,74,89.6637191772461
15,75,89.1155776977539
15,76,88.59558868408203
15,77,88.113037109375
15,78,87.74266052246094
15,79,87.40868377685547
15,80,87.05408477783203
15,81,86.75456237792969
15,82,86.5848617553711
15,83,0.0
15,84,0.0
15,85,0.0
15,86,0.0
15,87,0.0
15,88,0.0
15,89,0.0
15,90,99.58480834960938
15,91,99.55611419677734
15,92,99.48806762695312
15,93,99.39659881591797
15,94,99.28070068359375
15,95,99.1460952758789
15,96,98.99183654785156
15,97,98.82347106933594
15,98,98.64110565185547
15,99,98.44880676269531
15,100,98.28949737548828
15,101,0.0
15,102,0.0
15,103,0.0
15,104,0.0
15,105,0.0
15,106,0.0
15,107,0.0
15,108,87.6182632446289
15,109,88.06998443603516
15,110,88.7432861328125
15,111,89.40567016601562
15,112,90.0532455444336
15,113,74.13945770263672
15,114,69.70340728759766
15,115,71.17713928222656
15,116,68.79403686523438
15,117,61.43605422973633
15,118,52.56170654296875
15,119,0.0
16,0,0.0
16,1,0.0
16,2,0.0
16,3,0.0
16,4,0.0
16,5,0.0
16,6,0.0
16,7,0.0
16,8,0.0
16,9,0.0
16,10,0.0
16,11,0.0
16,12,0.0
16,13,0.0
16,14,0.0
16,15,0.0
16,16,0.0
16,17,0.0
16,18,0.0
16,19,0.0
16,20,0.0
16,21,0.0
16,22,0.0
16,23,0.0
16,24,0.0
16,25,0.0
16,26,0.0
16,27,0.0
16,28,0.0
16,29,0.0
16,30,0.0
16,31,0.0
16,32,0.0
16,33,0.0
16,34,0.0
16,35,0.0
16,36,0.0
16,37,0.0
16,38,0.0
16,39,0.0
16,40,0.0
16,41,0.0
16,42,0.0
16,43,0.0
16,44,0.0
16,45,0.0
16,46,0.0
16,47,0.0
16,48,0.0
16,49,0.0
16,50,0.0
16,51,0.0
16,52,0.0
16,53,0.0
16,54,0.0
16,55,0.0
16,56,0.0
16,57,0.0
16,58,0.0
16,59,0.0
16,60,0.0
16,61,0.0
16,62,0.0
16,63,0.0
16,64,0.0
16,65,0.0
16,66,0.0
16,67,0.0
16,68,0.0
16,69,0.0
16,70,0.0
16,71,0.0
16,72,0.0
16,73,0.0
16,74,0.0
16,75,0.0
16,76,0.0
16,77,0.0
16,78,0.0
16,79,0.0
16,80,0.0
16,81,0.0
16,82,86.47700500488281
16,83,86.33023834228516
16,84,86.20819091796875
16,85,86.14671325683594
16,86,86.1465835571289
16,87,86.19105529785156
16,88,86.2804946899414
16,89,86.43962097167969
16,90,86.6559829711914
16,91,0.0
16,92,0.0
16,93,0.0
16,94,0.0
16,95,0.0
16,96,0.0
16,97,0.0
16,98,0.0
16,99,0.0
16,100,98.1673812866211
16,101,98.04322052001953
16,102,97.8349609375
16,103,97.58363342285156
16,104,97.37486267089844
16,105,97.1692886352539
16,106,96.96641540527344
16,107,96.76864624023438
16,108,96.57492065429688
16,109,96.385986328125
16,110,96.238037109375
16,111,0.0
16,112,0.0
16,113,0.0
16,114,0.0
16,115,0.0
16,116,0.0
16,117,92.7886734008789
16,118,93.13435363769531
16,119,67.21717071533203
17,0,0.0
17,1,0.0
17,2,0.0
17,3,0.0
17,4,0.0
17,5,0.0
17,6,0.0
17,7,0.0
17,8,0.0
17,9,0.0
17,10,0.0
17,11,0.0
17,12,0.0
17,13,0.0
17,14,0.0
17,15,0.0
17,16,0.0
17,17,0.0
17,18,0.0
17,19,0.0
17,20,0.0
17,21,0.0
17,22,0.0
17,23,0.0
17,24,0.0
17,25,0.0
17,26,0.0
17,27,0.0
17,28,0.0
17,29,0.0
17,30,0.0
17,31,0.0
17,32,0.0
17,33,0.0
17,34,0.0
17,35,0.0
17,36,0.0
17,37,0.0
17,38,0.0
17,39,0.0
17,40,0.0
17,41,0.0
17,42,0.0
17,43,0.0
17,44,0.0
17,45,0.0
17,46,0.0
17,47,0.0
17,48,0.0
17,49,0.0
17,50,0.0
17,51,0.0
17,52,0.0
17,53,0.0
17,54,0.0
17,55,0.0
17,56,0.0
17,57,0.0
17,58,0.0
17,59,0.0
17,60,0.0
17,61,0.0
17,62,0.0
17,63,0.0
17,64,0.0
17,65,0.0
17,66,0.0
17,67,0.0
17,68,0.0
17,69,0.0
17,70,0.0
17,71,0.0
17,72,0.0
17,73,0.0
17,74,0.0
17,75,0.0
17,76,0.0
17,77,0.0
17,78,0.0
17,79,0.0
17,80,0.0
17,81,0.0
17,82,0.0
17,83,0.0
17,84,0.0
17,85,0.0
17,86,0.0
17,87,0.0
17,88,0.0
17,89,0.0
17,90,0.0
17,91,86.9259262084961
17,92,87.2459716796875
17,93,87.6097412109375
17,94,88.01051330566406
17,95,88.3653335571289
17,96,88.73391723632812
17,97,89.18458557128906
17,98,89.63475036621094
17,99,90.00445556640625
17,100,0.0
17,101,0.0
17,102,0.0
17,103,0.0
17,104,0.0
17,105,0.0
17,106,0.0
17,107,0.0
17,108,0.0
17,109,0.0
17,110,96.12887573242188
17,111,95.98490142822266
17,112,95.80815887451172
17,113,95.63287353515625
17,114,95.527587890625
17,115,0.0
17,116,0.0
17,117,0.0
17,118,0.0
17,119,0.0
18,0,0.0
18,1,0.0
18,2,0.0
18,3,0.0
18,4,0.0
18,5,0.0
18,6,0.0
18,7,0.0
18,8,0.0
18,9,0.0
18,10,0.0
18,11,0.0
18,12,0.0
18,13,0.0
18,14,0.0
18,15,0.0
18,16,0.0
18,17,0.0
18,18,0.0
18,19,0.0
18,20,0.0
18,21,0.0
18,22,0.0
18,23,0.0
18,24,0.0
18,25,0.0
18,26,0.0
18,27,0.0
18,28,0.0
18,29,0.0
18,30,0.0
18,31,0.0
18,32,0.0
18,33,0.0
18,34,0.0
18,35,0.0
18,36,0.0
18,37,0.0
18,38,0.0
18,39,0.0
18,40,0.0
18,41,0.0
18,42,0.0
18,43,0.0
18,44,0.0
18,45,0.0
18,46,0.0
18,47,0.0
18,48,0.0
18,49,0.0
18,50,0.0
18,51,0.0
18,52,0.0
18,53,0.0
18,54,0.0
18,55,0.0
18,56,0.0
18,57,0.0
18,58,0.0
18,59,0.0
18,60,0.0
18,61,0.0
18,62,0.0
18,63,0.0
18,64,0.0
18,65,0.0
18,66,0.0
18,67,0.0
18,68,0.0
18,69,0.0
18,70,0.0
18,71,0.0
18,72,0.0
18,73,0.0
18,74,0.0
18,75,0.0
18,76,0.0
18,77,0.0
18,78,0.0
18,79,0.0
18,80,0.0
18,81,0.0
18,82,0.0
18,83,0.0
18,84,0.0
18,85,0.0
18,86,0.0
18,87,0.0
18,88,0.0
18,89,0.0
18,90,0.0
18,91,0.0
18,92,0.0
18,93,0.0
18,94,0.0
18,95,0.0
18,96,0.0
18,97,0.0
18,98,0.0
18,99,90.22200012207031
18,100,90.43498229980469
18,101,90.78108978271484
18,102,91.1795883178711
18,103,91.55960845947266
18,104,91.86238861083984
18,105,92.15201568603516
18,106,92.48595428466797
18,107,92.75350189208984
18,108,93.01274871826172
18,109,0.0
18,110,0.0
18,111,0.0
18,112,0.0
18,113,0.0
18,114,0.0
18,115,0.0
18,116,0.0
18,117,0.0
18,118,0.0
18,119,0.0
19,0,0.0
19,1,0.0
19,2,0.0
19,3,0.0
19,4,0.0
19,5,0.0
19,6,0.0
19,7,0.0
19,8,0.0
19,9,0.0
19,10,0.0
19,11,0.0
19,12,0.0
19,13,0.0
19,14,0.0
19,15,0.0
19,16,0.0
19,17,0.0
19,18,0.0
19,19,0.0
19,20,0.0
19,21,0.0
19,22,0.0
19,23,0.0
19,24,0.0
19,25,0.0
19,26,0.0
19,27,0.0
19,28,0.0
19,29,0.0
19,30,0.0
19,31,0.0
19,32,0.0
19,33,0.0
19,34,0.0
19,35,0.0
19,36,0.0
19,37,0.0
19,38,0.0
19,39,0.0
19,40,0.0
19,41,0.0
19,42,0.0
19,43,0.0
19,44,0.0
19,45,0.0
19,46,0.0
19,47,0.0
19,48,0.0
19,49,0.0
19,50,0.0
19,51,0.0
19,52,0.0
19,53,0.0
19,54,0.0
19,55,0.0
19,56,0.0
19,57,0.0
19,58,0.0
19,59,0.0
19,60,0.0
19,61,0.0
19,62,0.0
19,63,0.0
19,64,0.0
19,65,0.0
19,66,0.0
19,67,0.0
19,68,0.0
19,69,0.0
19,70,0.0
19,71,0.0
19,72,0.0
19,73,0.0
19,74,0.0
19,75,0.0
19,76,0.0
19,77,0.0
19,78,0.0
19,79,0.0
19,80,0.0
19,81,0.0
19,82,0.0
19,83,0.0
19,84,0.0
19,85,0.0
19,86,0.0
19,87,0.0
19,88,0.0
19,89,0.0
19,90,0.0
19,91,0.0
19,92,0.0
19,93,0.0
19,94,0.0
19,95,0.0
19,96,0.0
19,97,0.0
19,98,0.0
19,99,0.0
19,100,0.0
19,101,0.0
19,102,0.0
19,103,0.0
19,104,0.0
19,105,0.0
19,106,0.0
19,107,0.0
19,108,0.0
19,109,93.31423950195312
19,110,93.55926513671875
19,111,93.79839324951172
19,112,94.0788345336914
19,113,94.30767822265625
19,114,94.53096008300781
19,115,94.79319763183594
19,116,95.0066146850586
19,117,95.21512603759766
19,118,95.379638671875
19,119,0.0
20,0,0.0
20,1,0.0
20,2,0.0
20,3,0.0
20,4,0.0
20,5,0.0
20,6,0.0
20,7,0.0
20,8,0.0
20,9,0.0
20,10,0.0
20,11,0.0
20,12,0.0
20,13,0.0
20,14,0.0
20,15,0.0
20,16,0.0
20,17,0.0
20,18,0.0
20,19,0.0
20,20,0.0
20,21,0.0
20,22,0.0
20,23,0.0
20,24,0.0
20,25,0.0
20,26,0.0
20,27,0.0
20,28,0.0
20,29,0.0
20,30,0.0
20,31,0.0
20,32,0.0
20,33,0.0
20,34,0.0
20,35,0.0
20,36,0.0
20,37,0.0
20,38,0.0
20,39,0.0
20,40,0.0
20,41,0.0
20,42,0.0
20,43,0.0
20,44,0.0
20,45,0.0
20,46,0.0
20,47,0.0
20,48,0.0
20,49,0.0
20,50,0.0
20,51,0.0
20,52,0.0
20,53,0.0
20,54,0.0
20,55,0.0
20,56,0.0
20,57,0.0
20,58,0.0
20,59,0.0
20,60,0.0
20,61,0.0
20,62,0.0
20,63,0.0
20,64,0.0
20,65,0.0
20,66,0.0
20,67,0.0
20,68,0.0
20,69,0.0
20,70,0.0
20,71,0.0
20,72,0.0
20,73,0.0
20,74,0.0
20,75,0.0
20,76,0.0
20,77,0.0
20,78,0.0
20,79,0.0
20,80,0.0
20,81,0.0
20,82,0.0
20,83,0.0
20,84,0.0
20,85,0.0
20,86,0.0
20,87,0.0
20,88,0.0
20,89,0.0
20,90,0.0
20,91,0.0
20,92,0.0
20,93,0.0
20,94,0.0
20,95,0.0
20,96,0.0
20,97,0.0
20,98,0.0
20,99,0.0
20,100,0.0
20,101,0.0
20,102,0.0
20,103,0.0
20,104,0.0
20,105,0.0
20,106,0.0
20,107,0.0
20,108,0.0
20,109,0.0
20,110,0.0
20,111,0.0
20,112,0.0
20,113,0.0
20,114,0.0
20,115,0.0
20,116,0.0
20,117,0.0
20,118,95.50114440917969
20,119,95.66134643554688
21,0,0.0
21,1,0.0
21,2,0.0
21,3,0.0
21,4,0.0
21,5,0.0
21,6,0.0
21,7,0.0
21,8,0.0
21,9,0.0
21,10,0.0
21,11,0.0
21,12,0.0
21,13,0.0
21,14,0.0
21,15,0.0
21,16,0.0
21,17,0.0
21,18,0.0
21,19,0.0
21,20,0.0
21,21,0.0
21,22,0.0
21,23,0.0
21,24,0.0
21,25,0.0
21,26,0.0
21,27,0.0
21,28,0.0
21,29,0.0
21,30,0.0
21,31,0.0
21,32,0.0
21,33,0.0
21,34,0.0
21,35,0.0
21,36,0.0
21,37,0.0
21,38,0.0
21,39,0.0
21,40,0.0
21,41,0.0
21,42,0.0
21,43,0.0
21,44,0.0
21,45,0.0
21,46,0.0
21,47,0.0
21,48,0.0
21,49,0.0
21,50,0.0
21,51,0.0
21,52,0.0
21,53,0.0
21,54,0.0
21,55,0.0
21,56,0.0
21,57,0.0
21,58,0.0
21,59,0.0
21,60,0.0
21,61,0.0
21,62,0.0
21,63,0.0
21,64,0.0
21,65,0.0
21,66,0.0
21,67,0.0
21,68,0.0
21,69,0.0
21,70,0.0
21,71,0.0
21,72,0.0
21,73,0.0
21,74,0.0
21,75,0.0
21,76,0.0
21,77,0.0
21,78,0.0
21,79,0.0
21,80,0.0
21,81,0.0
21,82,0.0
21,83,0.0
21,84,0.0
21,85,0.0
21,86,0.0
21,87,0.0
21,88,0.0
21,89,0.0
21,90,0.0
21,91,0.0
21,92,0.0
21,93,0.0
21,94,0.0
21,95,0.0
21,96,0.0
21,97,0.0
21,98,0.0
21,99,0.0
21,100,0.0
21,101,0.0
21,102,0.0
21,103,0.0
21,104,0.0
21,105,0.0
21,106,0.0
21,107,0.0
21,108,0.0
21,109,0.0
21,110,0.0
21,111,0.0
21,112,0.0
21,113,0.0
21,114,0.0
21,115,0.0
21,116,0.0
21,117,0.0
21,118,0.0
21,119,0.0
22,0,0.0
22,1,0.0
22,2,0.0
22,3,0.0
22,4,0.0
22,5,0.0
22,6,0.0
22,7,0.0
22,8,0.0
22,9,0.0
22,10,0.0
22,11,0.0
22,12,0.0
22,13,0.0
22,14,0.0
22,15,0.0
22,16,0.0
22,17,0.0
22,18,0.0
22,19,0.0
22,20,0.0
22,21,0.0
22,22,0.0
22,23,0.0
22,24,0.0
22,25,0.0
22,26,0.0
22,27,0.0
22,28,0.0
22,29,0.0
22,30,0.0
22,31,0.0
22,32,0.0
22,33,0.0
22,34,0.0
22,35,0.0
22,36,0.0
22,37,0.0
22,38,0.0
22,39,0.0
22,40,0.0
22,41,0.0
22,42,0.0
22,43,0.0
22,44,0.0
22,45,0.0
22,46,0.0
22,47,0.0
22,48,0.0
22,49,0.0
22,50,0.0
22,51,0.0
22,52,0.0
22,53,0.0
22,54,0.0
22,55,0.0
22,56,0.0
22,57,0.0
22,58,0.0
22,59,0.0
22,60,0.0
22,61,0.0
22,62,0.0
22,63,0.0
22,64,0.0
22,65,0.0
22,66,0.0
22,67,0.0
22,68,0.0
22,69,0.0
22,70,0.0
22,71,0.0
22,72,0.0
22,73,0.0
22,74,0.0
22,75,0.0
22,76,0.0
22,77,0.0
22,78,0.0
22,79,0.0
22,80,0.0
22,81,0.0
22,82,0.0
22,83,0.0
22,84,0.0
22,85,0.0
22,86,0.0
22,87,0.0
22,88,0.0
22,89,0.0
22,90,0.0
22,91,0.0
22,92,0.0
22,93,0.0
22,94,0.0
22,95,0.0
22,96,0.0
22,97,0.0
22,98,0.0
22,99,0.0
22,100,0.0
22,101,0.0
22,102,0.0
22,103,0.0
22,104,0.0
22,105,0.0
22,106,0.0
22,107,0.0
22,108,0.0
22,109,0.0
22,110,0.0
22,111,0.0
22,112,0.0
22,113,0.0
22,114,0.0
22,115,0.0
22,116,0.0
22,117,0.0
22,118,0.0
22,119,0.0
23,0,0.0
23,1,0.0
23,2,0.0
23,3,0.0
23,4,0.0
23,5,0.0
23,6,0.0
23,7,0.0
23,8,0.0
23,9,0.0
23,10,0.0
23,11,0.0
23,12,0.0
23,13,0.0
23,14,0.0
23,15,0.0
23,16,0.0
23,17,0.0
23,18,0.0
23,19,0.0
23,20,0.0
23,21,0.0
23,22,0.0
23,23,0.0
23,24,0.0
23,25,0.0
23,26,0.0
23,27,0.0
23,28,0.0
23,29,0.0
23,30,0.0
23,31,0.0
23,32,0.0
23,33,0.0
23,34,0.0
23,35,0.0
23,36,0.0
23,37,0.0
23,38,0.0
23,39,0.0
23,40,0.0
23,41,0.0
23,42,0.0
23,43,0.0
23,44,0.0
23,45,0.0
23,46,0.0
23,47,0.0
23,48,0.0
23,49,0.0
23,50,0.0
23,51,0.0
23,52,0.0
23,53,0.0
23,54,0.0
23,55,0.0
23,56,0.0
23,57,0.0
23,58,0.0
23,59,0.0
23,60,0.0
23,61,0.0
23,62,0.0
23,63,0.0
23,64,0.0
23,65,0.0
23,66,0.0
23,67,0.0
23,68,0.0
23,69,0.0
23,70,0.0
23,71,0.0
23,72,0.0
23,73,0.0
23,74,0.0
23,75,0.0
23,76,0.0
23,77,0.0
23,78,0.0
23,79,0.0
23,80,0.0
23,81,0.0
23,82,0.0
23,83,0.0
23,84,0.0
23,85,0.0
23,86,0.0
23,87,0.0
23,88,0.0
23,89,0.0
23,90,0.0
23,91,0.0
23,92,0.0
23,93,0.0
23,94,0.0
23,95,0.0
23,96,0.0
23,97,0.0
23,98,0.0
23,99,0.0
23,100,0.0
23,101,0.0
23,102,0.0
23,103,0.0
23,104,0.0
23,105,0.0
23,106,0.0
23,107,0.0
23,108,0.0
23,109,0.0
23,110,0.0
23,111,0.0
23,112,0.0
23,113,0.0
23,114,0.0
23,115,0.0
23,116,0.0
23,117,0.0
23,118,0.0
23,119,0.0
24,0,0.0
24,1,0.0
24,2,0.0
24,3,0.0
24,4,0.0
24,5,0.0
24,6,0.0
24,7,0.0
24,8,0.0
24,9,0.0
24,10,0.0
24,11,0.0
24,12,0.0
24,13,0.0
24,14,0.0
24,15,0.0
24,16,0.0
24,17,0.0
24,18,0.0
24,19,0.0
24,20,0.0
24,21,0.0
24,22,0.0
24,23,0.0
24,24,0.0
24,25,0.0
24,26,0.0
24,27,0.0
24,28,0.0
24,29,0.0
24,30,0.0
24,31,0.0
24,32,0.0
24,33,0.0
24,34,0.0
24,35,0.0
24,36,0.0
24,37,0.0
24,38,0.0
24,39,0.0
24,40,0.0
24,41,0.0
24,42,0.0
24,43,0.0
24,44,0.0
24,45,0.0
24,46,0.0
24,47,0.0
24,48,0.0
24,49,0.0
24,50,0.0
24,51,0.0
24,52,0.0
24,53,0.0
24,54,0.0
24,55,0.0
24,56,0.0
24,57,0.0
24,58,0.0
24,59,0.0
24,60,0.0
24,61,0.0
24,62,0.0
24,63,0.0
24,64,0.0
24,65,0.0
24,66,0.0
24,67,0.0
24,68,0.0
24,69,0.0
24,70,0.0
24,71,0.0
24,72,0.0
24,73,0.0
24,74,0.0
24,75,0.0
24,76,0.0
24,77,0.0
24,78,0.0
24,79,0.0
24,80,0.0
24,81,0.0
24,82,0.0
24,83,0.0
24,84,0.0
24,85,0.0
24,86,0.0
24,87,0.0
24,88,0.0
24,89,0.0
24,90,0.0
24,91,0.0
24,92,0.0
24,93,0.0
24,94,0.0
24,95,0.0
24,96,0.0
24,97,0.0
24,98,0.0
24,99,0.0
24,100,0.0
24,101,0.0
24,102,0.0
24,103,0.0
24,104,0.0
24,105,0.0
24,106,0.0
24,107,0.0
24,108,0.0
24,109,0.0
24,110,0.0
24,111,0.0
24,112,0.0
24,113,0.0
24,114,0.0
24,115,0.0
24,116,0.0
24,117,0.0
24,118,0.0
24,119,0.0
25,0,0.0
25,1,0.0
25,2,0.0
25,3,0.0
25,4,0.0
25,5,0.0
25,6,0.0
25,7,0.0
25,8,0.0
25,9,0.0
25,10,0.0
25,11,0.0
25,12,0.0
25,13,0.0
25,14,0.0
25,15,0.0
25,16,0.0
25,17,0.0
25,18,0.0
25,19,0.0
25,20,0.0
25,21,0.0
25,22,0.0
25,23,0.0
25,24,0.0
25,25,0.0
25,26,0.0
25,27,0.0
25,28,0.0
25,29,0.0
25,30,0.0
25,31,0.0
25,32,0.0
25,33,0.0
25,34,0.0
25,35,0.0
25,36,0.0
25,37,0.0
25,38,0.0
25,39,0.0
25,40,0.0
25,41,0.0
25,42,0.0
25,43,0.0
25,44,0.0
25,45,0.0
25,46,0.0
25,47,0.0
25,48,0.0
25,49,0.0
25,50,0.0
25,51,0.0
25,52,0.0
25,53,0.0
25,54,0.0
25,55,0.0
25,56,0.0
25,57,0.0
25,58,0.0
25,59,0.0
25,60,0.0
25,61,0.0
25,62,0.0
25,63,0.0
25,64,0.0
25,65,0.0
25,66,0.0
25,67,0.0
25,68,0.0
25,69,0.0
25,70,0.0
25,71,0.0
25,72,0.0
25,73,0.0
25,74,0.0
25,75,0.0
25,76,0.0
25,77,0.0
25,78,0.0
25,79,0.0
25,80,0.0
25,81,0.0
25,82,0.0
25,83,0.0
25,84,0.0
25,85,0.0
25,86,0.0
25,87,0.0
25,88,0.0
25,89,0.0
25,90,0.0
25,91,0.0
25,92,0.0
25,93,0.0
25,94,0.0
25,95,0.0
25,96,0.0
25,97,0.0
25,98,0.0
25,99,0.0
25,100,0.0
25,101,0.0
25,102,0.0
25,103,0.0
25,104,0.0
25,105,0.0
25,106,0.0
25,107,0.0
25,108,0.0
25,109,0.0
25,110,0.0
25,111,0.0
25,112,0.0
25,113,0.0
25,114,0.0
25,115,0.0
25,116,0.0
25,117,0.0
25,118,0.0
25,119,0.0
26,0,0.0
26,1,0.0
26,2,0.0
26,3,0.0
26,4,0.0
26,5,0.0
26,6,0.0
26,7,0.0
26,8,0.0
26,9,0.0
26,10,0.0
26,11,0.0
26,12,0.0
26,13,0.0
26,14,0.0
26,15,0.0
26,16,0.0
26,17,0.0
26,18,0.0
26,19,0.0
26,20,0.0
26,21,0.0
26,22,0.0
26,23,0.0
26,24,0.0
26,25,0.0
26,26,0.0
26,27,0.0
26,28,0.0
26,29,0.0
26,30,0.0
26,31,0.0
26,32,0.0
26,33,0.0
26,34,0.0
26,35,0.0
26,36,0.0
26,37,0.0
26,38,0.0
26,39,0.0
26,40,0.0
26,41,0.0
26,42,0.0
26,43,0.0
26,44,0.0
26,45,0.0
26,46,0.0
26,47,0.0
26,48,0.0
26,49,0.0
26,50,0.0
26,51,0.0
26,52,0.0
26,53,0.0
26,54,0.0
26,55,0.0
26,56,0.0
26,57,0.0
26,58,0.0
26,59,0.0
26,60,0.0
26,61,0.0
26,62,0.0
26,63,0.0
26,64,0.0
26,65,0.0
26,66,0.0
26,67,0.0
26,68,0.0
26,69,0.0
26,70,0.0
26,71,0.0
26,72,0.0
26,73,0.0
26,74,0.0
26,75,0.0
26,76,0.0
26,77,0.0
26,78,0.0
26,79,0.0
26,80,0.0
26,81,0.0
26,82,0.0
26,83,0.0
26,84,0.0
26,85,0.0
26,86,0.0
26,87,0.0
26,88,0.0
26,89,0.0
26,90,0.0
26,91,0.0
26,92,0.0
26,93,0.0
26,94,0.0
26,95,0.0
26,96,0.0
26,97,0.0
26,98,0.0
26,99,0.0
26,100,0.0
26,101,0.0
26,102,0.0
26,103,0.0
26,104,0.0
26,105,0.0
26,106,0.0
26,107,0.0
26,108,0.0
26,109,0.0
26,110,0.0
26,111,0.0
26,112,0.0
26,113,0.0
26,114,0.0
26,115,0.0
26,116,0.0
26,117,0.0
26,118,0.0
26,119,0.0
27,0,0.0
27,1,0.0
27,2,0.0
27,3,0.0
27,4,0.0
27,5,0.0
27,6,0.0
27,7,0.0
27,8,0.0
27,9,0.0
27,10,0.0
27,11,0.0
27,12,0.0
27,13,0.0
27,14,0.0
27,15,0.0
27,16,0.0
27,17,0.0
27,18,0.0
27,19,0.0
27,20,0.0
27,21,0.0
27,22,0.0
27,23,0.0
27,24,0.0
27,25,0.0
27,26,0.0
27,27,0.0
27,28,0.0
27,29,0.0
27,30,0.0
27,31,0.0
27,32,0.0
27,33,0.0
27,34,0.0
27,35,0.0
27,36,0.0
27,37,0.0
